楷書編號(網址),小篆編號,筆畫
9421,239,14
9590,242,14
46059,259,14
46020,263,14
4624,265,14
4624,265,14
46114,284,14
8934,312,14
9579,331,14
3638,332,14
9578,333,14
9573,340,14
9565,379,14
3644,383,14
46029,416,14
9568,420,14
46103,422,14
8278,429,14
9571,437,14
9564,455,14
46074,461,14
9561,482,14
9576,511,14
46070,528,14
9570,532,14
3645,539,14
9580,542,14
3634,578,14
9584,582,14
3640,586,14
46116,598,14
45736,609,14
9595,617,14
3641,623,14
3639,631,14
9566,634,14
3636,649,14
46046,653,14
3633,670,14
3635,681,14
3632,686,14
3642,690,14
9575,698,14
9575,698,14
46130,699,14
21033,718,14
9428,736,14
3543,741,14
33330,746,14
9430,757,14
9429,759,14
33386,762,14
8491,789,14
8491,789,14
24636,808,14
9189,852,14
9180,859,14
9179,863,14
24603,864,14
9190,870,14
24644,878,14
3404,891,14
24631,898,14
3401,914,14
3400,915,14
24479,924,14
3396,926,14
9181,940,14
3390,942,14
2960,945,14
30369,945,14
9663,1004,14
47883,1017,14
3689,1029,14
47902,1047,14
47852,1055,14
47901,1057,14
31228,1076,14
50905,1106,14
3704,1115,14
3698,1128,14
3702,1132,14
3699,1139,14
50878,1143,14
3700,1144,14
50920,1147,14
9167,1159,14
50893,1172,14
3697,1197,14
3302,1204,14
49707,1206,14
3701,1221,14
2544,1225,14
2093,1257,14
26437,1271,14
3285,1327,14
9668,1332,14
9674,1343,14
9669,1345,14
9676,1353,14
49710,1370,14
49714,1377,14
49733,1394,14
9186,1434,14
43148,1438,14
43146,1439,14
45878,1455,14
9182,1458,14
3669,1473,14
3667,1488,14
3677,1492,14
24584,1504,14
3672,1522,14
9653,1523,14
3676,1525,14
3673,1527,14
51766,1531,14
3675,1542,14
3263,1547,14
4031,1553,14
51789,1556,14
3681,1561,14
21071,1582,14
51795,1595,14
3679,1601,14
3670,1606,14
9656,1614,14
3674,1616,14
9654,1618,14
51803,1639,14
51748,1644,14
51800,1672,14
9266,1678,14
3680,1685,14
3668,1723,14
51808,1725,14
3738,1732,14
3439,1742,14
3439,1742,14
3378,1744,14
21305,1745,14
315,1766,14
315,1766,14
23828,1769,14
3628,1772,14
3628,1772,14
48885,1776,14
9741,1785,14
3736,1788,14
9738,1801,14
9737,1805,14
54728,1807,14
9742,1810,14
54709,1825,14
3737,1836,14
54727,1838,14
57709,1845,14
3745,1865,14
56943,1891,14
50898,1908,14
61498,1928,14
61498,1928,14
3599,1940,14
3626,1945,14
9369,1949,14
9368,1956,14
35812,1960,14
9454,1981,14
31061,1983,14
3453,1987,14
3453,1987,14
3618,1988,14
31469,1998,14
9316,2006,14
31463,2034,14
3477,2043,14
2152,2062,14
2152,2062,14
2152,2062,14
2079,2074,14
3541,2080,14
38745,2098,14
38758,2100,14
38733,2120,14
3561,2133,14
23049,2146,14
9460,2148,14
9456,2158,14
38762,2160,14
2279,2161,14
3563,2166,14
38721,2187,14
10045,2189,14
9458,2211,14
40118,2219,14
3757,2222,14
3615,2234,14
3614,2235,14
3613,2236,14
9545,2246,14
9544,2264,14
3734,2271,14
8453,2288,14
52897,2293,14
58126,2299,14
3733,2303,14
3420,2308,14
46073,2311,14
44994,2339,14
3755,2358,14
52899,2453,14
3753,2469,14
1745,2476,14
1745,2476,14
3756,2488,14
9446,2494,14
22610,2514,14
49152,2515,14
3562,2517,14
9366,2525,14
23183,2529,14
9367,2534,14
30708,2545,14
24572,2556,14
2771,2593,14
3621,2601,14
3620,2607,14
1428,2633,14
1428,2633,14
9555,2643,14
9554,2667,14
9556,2671,14
35252,2674,14
3623,2676,14
35236,2688,14
35235,2694,14
35274,2697,14
35271,2698,14
2775,2704,14
35119,2711,14
35228,2713,14
35205,2716,14
3619,2719,14
35137,2722,14
22072,2732,14
3386,2766,14
9171,2768,14
3612,2784,14
22177,2789,14
9547,2809,14
41496,2811,14
51368,2840,14
9509,2854,14
43415,2861,14
3581,2884,14
3582,2897,14
9508,2905,14
3589,2912,14
3587,2914,14
43334,2924,14
43431,2930,14
3588,2937,14
43420,2940,14
9501,2941,14
43416,2941,14
3584,2949,14
9511,2962,14
3579,2979,14
3586,2983,14
9506,2984,14
3583,2994,14
3580,3001,14
760,3005,14
760,3005,14
1623,3011,14
1623,3011,14
29447,3015,14
9645,3019,14
3431,3037,14
3393,3056,14
3397,3064,14
9032,3083,14
9598,3099,14
1079,3100,14
1079,3100,14
1079,3100,14
3558,3139,14
9321,3148,14
44130,3157,14
44131,3162,14
36281,3174,14
3744,3195,14
3746,3214,14
9750,3229,14
749,3254,14
749,3254,14
9426,3261,14
43091,3273,14
8225,3274,14
43082,3279,14
39510,3295,14
9256,3302,14
9772,3333,14
57890,3343,14
1583,3354,14
1583,3354,14
3630,3361,14
9744,3367,14
7371,3411,14
29564,3444,14
3491,3449,14
29537,3455,14
9356,3466,14
29544,3496,14
3496,3504,14
9329,3505,14
3488,3519,14
29563,3526,14
9334,3538,14
1282,3539,14
1282,3539,14
23446,3541,14
29527,3548,14
9355,3560,14
3502,3570,14
3487,3587,14
9333,3595,14
29460,3598,14
3500,3601,14
3490,3603,14
9330,3611,14
9324,3622,14
29538,3625,14
9349,3632,14
9337,3644,14
3497,3646,14
29515,3666,14
3501,3686,14
9346,3687,14
9332,3695,14
3499,3697,14
35250,3706,14
29228,3717,14
3484,3731,14
29512,3758,14
3492,3764,14
29535,3767,14
9328,3786,14
29529,3792,14
3498,3816,14
9347,3817,14
3493,3819,14
9345,3822,14
22591,3839,14
2898,3859,14
39766,3869,14
2073,3874,14
3406,3890,14
3407,3895,14
49154,3915,14
3686,3924,14
3685,3948,14
3685,3948,14
3687,3949,14
2847,3953,14
9660,3967,14
9661,3974,14
1933,3986,14
3706,3990,14
9683,4004,14
50359,4006,14
9682,4014,14
50402,4015,14
50363,4023,14
9689,4051,14
9687,4052,14
9690,4067,14
50358,4069,14
9684,4073,14
3707,4080,14
3708,4095,14
50355,4098,14
1482,4118,14
9681,4120,14
50351,4130,14
50162,4137,14
50356,4148,14
9686,4150,14
50350,4155,14
50357,4158,14
50353,4163,14
50207,4165,14
31871,4192,14
31886,4205,14
7980,4217,14
31890,4224,14
8239,4229,14
2597,4235,14
3482,4255,14
3479,4261,14
3480,4272,14
1273,4285,14
1273,4285,14
1273,4285,14
1996,4286,14
1996,4286,14
3135,4305,14
3135,4305,14
3135,4305,14
3418,4308,14
3419,4310,14
3419,4310,14
26643,4314,14
3417,4316,14
23889,4318,14
3758,4332,14
3108,4341,14
3573,4357,14
9489,4362,14
39770,4374,14
39679,4376,14
39783,4387,14
39778,4388,14
2078,4407,14
39771,4409,14
39789,4418,14
3574,4430,14
9491,4433,14
3592,4458,14
9517,4459,14
56107,4463,14
3590,4480,14
45201,4484,14
9514,4489,14
2977,4540,14
27236,4549,14
3438,4560,14
3434,4564,14
843,4576,14
843,4576,14
843,4576,14
3432,4585,14
9232,4589,14
27224,4599,14
8551,4603,14
3625,4608,14
50543,4609,14
9494,4612,14
9496,4635,14
3436,4662,14
3437,4664,14
3437,4664,14
9233,4670,14
3554,4694,14
40648,4698,14
9447,4700,14
9450,4722,14
3553,4724,14
40517,4733,14
40530,4735,14
3933,4746,14
9449,4766,14
3556,4770,14
54713,4783,14
1131,4784,14
1131,4784,14
3601,4789,14
42911,4819,14
9542,4824,14
25408,4833,14
3444,4838,14
9250,4842,14
3658,4845,14
25417,4849,14
3447,4852,14
20365,4855,14
3445,4857,14
25420,4859,14
26442,4864,14
25414,4865,14
3446,4895,14
9745,4901,14
3373,4925,14
3382,4932,14
3377,4958,14
9164,4965,14
3380,4966,14
9163,4972,14
3383,4983,14
21094,4997,14
1517,5051,14
3375,5065,14
7163,5066,14
21080,5087,14
3376,5091,14
1963,5109,14
21083,5115,14
9160,5122,14
9158,5127,14
9156,5154,14
3379,5155,14
9166,5163,14
3374,5165,14
9155,5182,14
3372,5184,14
3617,5212,14
31473,5215,14
9323,5216,14
9323,5216,14
3559,5221,14
44606,5242,14
44622,5243,14
3666,5254,14
44655,5257,14
9636,5269,14
9640,5282,14
3660,5289,14
3664,5305,14
2817,5311,14
3662,5317,14
9638,5319,14
3661,5325,14
9635,5332,14
3665,5335,14
3663,5336,14
44547,5342,14
3416,5356,14
34423,5360,14
34413,5361,14
9370,5368,14
35244,5382,14
3440,5397,14
1684,5418,14
3384,5435,14
3684,5438,14
9644,5454,14
9647,5492,14
35690,5504,14
2633,5510,14
3504,5513,14
9363,5515,14
9364,5519,14
9362,5520,14
35683,5523,14
35678,5533,14
3503,5546,14
55610,5547,14
2445,5578,14
2445,5578,14
3740,5589,14
3568,5599,14
55115,5623,14
55127,5633,14
3739,5646,14
55480,5666,14
3452,5685,14
56771,5698,14
3750,5704,14
56988,5721,14
3366,5730,14
3366,5730,14
41850,5745,14
21374,5781,14
21376,5782,14
55858,5789,14
3752,5791,14
9764,5797,14
55847,5801,14
3678,5814,14
1620,5820,14
25969,5835,14
2541,5904,14
26923,5914,14
9259,5927,14
9261,5928,14
9254,5932,14
3449,5944,14
7177,5947,14
20276,5949,14
9176,5950,14
1553,5963,14
3389,5970,14
9467,5980,14
38172,5981,14
3569,5984,14
9474,5986,14
38191,5991,14
3949,5998,14
9471,6007,14
9469,6035,14
9035,6056,14
48940,6058,14
9658,6062,14
48948,6065,14
9659,6066,14
3682,6069,14
3682,6069,14
27381,6071,14
27381,6071,14
3683,6095,14
3747,6128,14
57282,6146,14
57258,6147,14
57280,6151,14
9757,6169,14
57275,6196,14
9759,6198,14
9755,6203,14
9754,6209,14
3408,6255,14
3408,6255,14
30428,6289,14
30431,6290,14
35802,6342,14
9434,6345,14
30359,6355,14
3544,6356,14
3538,6378,14
9415,6406,14
3539,6417,14
36284,6433,14
36266,6448,14
27171,6454,14
9419,6456,14
3101,6469,14
3536,6491,14
3537,6493,14
43152,6500,14
45147,6505,14
2923,6506,14
59709,6540,14
3540,6546,14
48089,6555,14
3688,6559,14
30853,6570,14
23772,6598,14
3578,6645,14
3577,6653,14
35270,6663,14
9267,6679,14
3455,6697,14
37164,6719,14
9282,6722,14
37174,6723,14
9276,6734,14
37159,6737,14
9272,6740,14
9278,6751,14
9273,6779,14
3456,6797,14
3458,6800,14
9274,6809,14
3462,6864,14
3454,6871,14
37283,6887,14
9268,6893,14
3832,6898,14
1636,6906,14
9277,6907,14
37189,6916,14
3461,6921,14
3463,6931,14
3460,6939,14
2219,6965,14
3512,6970,14
3517,6971,14
32658,6971,14
3520,6977,14
9378,6978,14
3506,6988,14
3522,6998,14
9405,7013,14
9377,7033,14
32665,7066,14
9373,7068,14
9406,7072,14
3513,7093,14
3507,7109,14
9386,7121,14
3524,7138,14
3516,7140,14
3532,7166,14
9397,7171,14
3518,7180,14
9385,7205,14
9395,7209,14
9371,7214,14
9375,7216,14
3510,7235,14
50915,7246,14
9389,7276,14
3514,7286,14
9383,7287,14
3519,7296,14
9379,7305,14
32699,7332,14
9380,7336,14
9399,7340,14
3533,7361,14
3521,7366,14
9381,7383,14
3525,7403,14
3515,7405,14
9382,7411,14
9398,7423,14
1314,7434,14
1314,7434,14
9516,7440,14
35111,7473,14
9170,7474,14
3346,7486,14
3346,7486,14
3346,7486,14
3346,7486,14
52533,7497,14
52529,7509,14
3735,7529,14
52541,7530,14
9766,7584,14
3531,7645,14
3531,7645,14
53335,7658,14
3627,7670,14
3725,7695,14
3729,7696,14
5198,7711,14
5198,7711,14
2888,7714,14
2888,7714,14
3727,7719,14
3724,7729,14
37177,7745,14
3728,7750,14
3616,7769,14
41682,7769,14
9548,7778,14
9296,7795,14
1246,7802,14
1246,7802,14
1246,7802,14
3473,7811,14
9291,7842,14
33848,7867,14
33943,7868,14
33941,7874,14
9304,7884,14
9297,7889,14
3466,7897,14
3471,7901,14
3470,7903,14
9289,7929,14
3475,7944,14
9290,7950,14
3465,7964,14
9294,7986,14
2131,7992,14
9301,8000,14
9315,8006,14
9311,8018,14
33950,8020,14
9299,8052,14
9298,8059,14
9293,8063,14
3616,8085,14
9224,8095,14
3425,8098,14
3428,8163,14
9228,8181,14
9222,8185,14
3422,8195,14
9215,8200,14
28351,8202,14
28355,8206,14
9217,8235,14
28369,8238,14
9221,8250,14
28381,8253,14
3426,8263,14
9218,8270,14
28393,8276,14
9220,8286,14
28357,8293,14
9223,8310,14
35526,8327,14
45394,8331,14
2566,8335,14
9286,8350,14
2698,8364,14
2699,8365,14
3388,8393,14
9175,8398,14
41946,8406,14
3551,8409,14
9443,8421,14
9444,8425,14
31059,8428,14
9262,8441,14
9263,8457,14
21584,8466,14
3605,8469,14
3609,8475,14
3595,8490,14
9533,8491,14
47308,8506,14
47319,8513,14
47339,8523,14
9526,8541,14
3603,8549,14
9538,8558,14
3597,8559,14
9524,8564,14
3598,8567,14
3594,8574,14
9522,8576,14
47342,8583,14
9537,8583,14
3610,8585,14
9536,8588,14
9520,8590,14
9531,8598,14
9528,8599,14
2313,8600,14
3611,8602,14
3607,8608,14
47357,8613,14
47360,8623,14
3602,8628,14
47333,8632,14
9523,8635,14
47356,8650,14
3608,8658,14
47367,8680,14
47373,8685,14
9529,8701,14
9541,8708,14
3604,8711,14
8210,8714,14
4732,8719,14
4732,8719,14
4732,8719,14
9530,8722,14
9525,8723,14
9521,8728,14
3596,8733,14
3596,8733,14
3652,8756,14
9617,8770,14
8308,8799,14
9629,8805,14
9612,8807,14
9601,8811,14
9607,8817,14
3657,8821,14
9620,8823,14
3650,8828,14
42199,8832,14
9606,8836,14
9611,8846,14
9624,8852,14
9625,8852,14
42291,8867,14
9604,8874,14
42252,8877,14
9618,8880,14
3726,8887,14
42311,8888,14
9603,8890,14
9630,8892,14
3651,8896,14
9621,8912,14
9621,8912,14
3649,8914,14
30867,8923,14
9628,8928,14
9628,8928,14
56514,8932,14
9748,8933,14
3741,8935,14
9747,8945,14
9154,8950,14
9154,8950,14
3654,8960,14
9194,9012,14
7826,9013,14
9192,9035,14
3412,9038,14
9202,9056,14
3413,9065,14
3066,9069,14
3066,9069,14
23155,9073,14
53336,9073,14
9201,9076,14
9198,9077,14
23152,9081,14
3411,9094,14
3410,9107,14
3409,9108,14
7218,9118,14
7218,9118,14
7218,9118,14
39170,9125,14
4935,9126,14
39183,9129,14
1762,9149,14
1762,9149,14
39171,9151,14
22391,9173,14
22400,9183,14
9173,9190,14
3714,9212,14
3715,9218,14
9714,9220,14
3723,9225,14
9707,9242,14
8422,9243,14
9697,9256,14
9705,9259,14
9712,9288,14
9729,9289,14
9698,9294,14
53669,9296,14
53642,9303,14
9703,9309,14
3719,9323,14
3717,9324,14
2881,9329,14
2881,9329,14
3720,9374,14
3718,9391,14
3716,9409,14
3035,9438,14
3478,9445,14
3751,9446,14
9317,9447,14
36577,9452,14
3694,9470,14
3693,9486,14
9678,9490,14
3295,9519,14
48322,9547,14
48273,9553,14
3695,9555,14
48131,9556,14
3692,9560,14
1095,9568,14
1095,9568,14
53331,9595,14
53334,9603,14
3731,9617,14
2433,9637,14
3732,9646,14
3730,9647,14
3600,9673,14
31852,9675,14
52317,9711,14
3552,9729,14
9322,9752,14
3712,9762,14
48674,9764,14
3711,9778,14
9691,9796,14
9692,9802,14
3710,9807,14
3710,9807,14
8593,9808,14
9693,9816,14
10065,14,15
10062,16,15
37815,48,15
10063,52,15
10061,62,15
8185,66,15
3926,90,15
10022,104,15
3924,114,15
9437,126,15
28884,133,15
3923,142,15
10021,143,15
28890,161,15
10025,166,15
10023,169,15
28913,186,15
3927,216,15
28891,223,15
9817,229,15
46159,236,15
9421,239,15
46303,255,15
10148,262,15
10160,266,15
10151,314,15
46235,334,15
10145,335,15
10143,344,15
3997,348,15
10128,357,15
10164,370,15
10153,375,15
10159,377,15
46225,390,15
10162,393,15
29627,393,15
4011,411,15
4000,431,15
10124,434,15
46160,438,15
3999,442,15
4003,460,15
4005,470,15
2794,492,15
10139,502,15
46190,510,15
10144,515,15
10136,521,15
4002,525,15
46186,526,15
3998,551,15
10137,554,15
4006,557,15
10142,570,15
10129,573,15
10141,600,15
54744,610,15
10132,619,15
4009,633,15
10147,640,15
46157,652,15
4008,671,15
4001,691,15
9575,698,15
9575,698,15
3807,721,15
33355,734,15
33348,751,15
9429,759,15
3920,774,15
9948,775,15
24694,804,15
24695,806,15
3789,812,15
9801,820,15
2490,821,15
3783,827,15
9800,829,15
9790,856,15
24705,860,15
3788,866,15
9803,879,15
3784,880,15
3776,904,15
3786,907,15
9794,909,15
9792,913,15
9796,930,15
2960,945,15
30369,945,15
3779,967,15
24769,971,15
24769,971,15
4064,981,15
47905,992,15
47932,994,15
47909,997,15
47920,1003,15
10256,1019,15
10253,1032,15
47919,1037,15
10254,1041,15
47935,1046,15
47927,1051,15
10255,1054,15
2716,1078,15
2716,1078,15
50958,1094,15
50937,1097,15
50938,1105,15
4084,1108,15
50966,1110,15
50930,1120,15
4087,1127,15
4088,1136,15
10285,1149,15
10179,1154,15
10286,1171,15
4085,1185,15
50941,1191,15
3824,1223,15
9853,1250,15
4024,1269,15
4023,1276,15
4151,1277,15
4151,1277,15
4067,1328,15
10267,1330,15
10268,1333,15
10264,1335,15
4066,1356,15
10269,1358,15
10260,1367,15
4073,1387,15
10258,1390,15
10270,1395,15
49765,1398,15
49755,1402,15
5146,1433,15
5146,1433,15
1998,1449,15
1998,1449,15
1998,1449,15
1998,1449,15
4033,1474,15
4032,1476,15
4036,1478,15
4037,1484,15
4034,1499,15
10235,1502,15
10226,1506,15
4043,1507,15
51716,1514,15
10234,1535,15
4038,1536,15
4041,1546,15
4039,1549,15
4031,1553,15
9021,1554,15
10229,1555,15
4044,1570,15
51837,1586,15
4047,1587,15
4040,1588,15
4046,1607,15
4645,1608,15
34764,1615,15
51890,1624,15
10233,1627,15
10241,1634,15
10237,1638,15
4035,1641,15
10232,1652,15
10227,1661,15
51833,1668,15
4045,1687,15
51918,1692,15
4042,1697,15
9025,1708,15
3883,1764,15
23828,1769,15
3299,1777,15
3299,1777,15
3299,1777,15
3299,1777,15
54756,1784,15
4119,1791,15
54752,1801,15
10349,1804,15
54755,1809,15
4117,1823,15
10350,1826,15
57711,1844,15
10367,1862,15
56159,1877,15
4139,1892,15
61498,1928,15
61498,1928,15
1682,1933,15
4049,1942,15
3893,1955,15
3892,1962,15
2526,1974,15
3869,2001,15
9891,2015,15
9889,2018,15
3867,2019,15
31496,2037,15
3541,2080,15
9892,2083,15
10046,2125,15
49425,2131,15
38801,2135,15
3943,2153,15
38811,2157,15
38784,2159,15
2279,2161,15
38774,2164,15
3942,2167,15
10045,2189,15
38808,2190,15
23230,2212,15
44088,2214,15
4143,2217,15
3798,2228,15
3798,2228,15
10103,2230,15
10107,2232,15
10106,2237,15
46963,2240,15
10102,2242,15
10105,2249,15
3989,2251,15
3344,2278,15
3344,2278,15
40548,2285,15
58204,2295,15
4004,2320,15
45013,2325,15
10101,2331,15
3988,2333,15
45003,2342,15
4146,2378,15
58201,2380,15
10408,2411,15
10404,2425,15
10401,2437,15
58182,2459,15
4144,2467,15
58187,2471,15
2187,2482,15
2187,2482,15
2187,2482,15
3891,2526,15
30720,2530,15
9942,2533,15
49768,2563,15
3995,2587,15
35172,2638,15
10114,2655,15
3996,2669,15
10111,2670,15
3992,2696,15
10112,2708,15
3994,2715,15
1140,2742,15
1140,2742,15
1140,2742,15
1140,2742,15
3773,2745,15
9786,2750,15
3770,2762,15
3386,2766,15
9785,2775,15
3769,2796,15
3772,2800,15
3772,2800,15
3990,2808,15
10225,2818,15
10223,2821,15
10224,2832,15
3960,2853,15
43522,2860,15
10074,2862,15
3964,2870,15
3965,2872,15
3966,2874,15
43447,2876,15
43472,2929,15
43461,2931,15
10076,2933,15
3961,2953,15
3967,2958,15
3963,2969,15
10073,2970,15
43459,2974,15
10077,2978,15
10075,2980,15
43475,2985,15
1623,3011,15
1623,3011,15
8116,3023,15
4828,3086,15
4828,3086,15
1079,3100,15
1079,3100,15
1079,3100,15
10174,3112,15
44138,3153,15
56121,3192,15
10362,3196,15
4124,3202,15
10365,3209,15
39343,3209,15
4425,3210,15
56165,3226,15
4127,3228,15
4125,3243,15
56178,3246,15
10368,3249,15
61816,3315,15
61816,3315,15
43492,3316,15
44087,3317,15
2819,3319,15
2819,3319,15
2819,3319,15
2951,3327,15
2951,3327,15
39516,3330,15
9772,3333,15
4147,3336,15
57899,3337,15
3831,3349,15
2779,3363,15
2779,3363,15
3980,3375,15
10352,3378,15
10055,3392,15
9915,3398,15
9913,3415,15
9907,3426,15
29650,3428,15
41933,3430,15
29607,3436,15
3874,3460,15
29608,3482,15
29634,3485,15
9904,3488,15
9917,3491,15
3887,3492,15
9910,3527,15
3886,3529,15
3879,3563,15
9914,3571,15
9919,3579,15
9906,3585,15
3881,3604,15
9932,3610,15
9902,3629,15
3878,3631,15
3882,3633,15
9916,3640,15
3053,3681,15
3938,3686,15
9909,3700,15
9935,3714,15
3880,3739,15
29605,3742,15
3885,3743,15
9922,3748,15
9920,3772,15
9908,3796,15
29481,3798,15
9905,3810,15
2194,3813,15
9345,3822,15
3877,3823,15
4058,3847,15
44084,3849,15
3955,3871,15
4057,3925,15
10250,3939,15
4052,3940,15
4059,3941,15
4060,3952,15
49196,3958,15
4054,3961,15
4053,3962,15
10249,3971,15
49275,3972,15
4056,3977,15
4089,3988,15
2871,3994,15
10289,3996,15
8404,4002,15
4090,4010,15
2419,4019,15
10291,4025,15
50246,4030,15
50241,4037,15
10293,4047,15
10294,4055,15
4091,4064,15
4092,4090,15
10295,4094,15
10290,4127,15
50382,4134,15
50395,4143,15
50255,4146,15
50399,4159,15
3871,4214,15
3872,4225,15
9895,4227,15
3873,4230,15
31897,4231,15
35945,4270,15
2747,4331,15
2747,4331,15
3919,4343,15
10414,4347,15
10413,4348,15
3953,4353,15
39862,4359,15
10067,4360,15
3956,4368,15
3956,4368,15
3957,4372,15
39839,4375,15
39855,4408,15
3952,4411,15
39853,4417,15
3954,4420,15
4289,4426,15
1809,4429,15
1809,4429,15
59893,4447,15
4149,4448,15
45212,4465,15
10081,4475,15
45281,4481,15
45237,4493,15
40213,4526,15
27236,4549,15
3808,4577,15
7871,4580,15
7871,4580,15
3806,4582,15
2521,4591,15
27271,4596,15
3958,4613,15
3805,4619,15
10070,4631,15
10069,4641,15
3959,4650,15
39517,4672,15
10037,4675,15
10039,4680,15
40541,4683,15
40529,4696,15
10038,4710,15
3932,4713,15
10036,4718,15
23786,4734,15
40530,4735,15
3935,4742,15
3933,4746,15
10040,4761,15
10032,4768,15
40557,4769,15
3601,4789,15
10098,4802,15
4077,4808,15
3987,4817,15
3986,4821,15
10209,4848,15
11018,4853,15
3815,4867,15
9845,4870,15
9846,4873,15
35206,4879,15
9844,4883,15
3813,4892,15
3814,4893,15
25437,4899,15
10351,4902,15
40121,4910,15
3936,4911,15
10044,4915,15
9778,4948,15
21052,4952,15
3377,4958,15
9777,4990,15
9780,4993,15
9781,5000,15
9774,5035,15
3760,5058,15
3766,5068,15
3759,5073,15
3761,5103,15
3762,5128,15
3765,5177,15
3763,5180,15
23894,5213,15
3825,5215,15
51842,5221,15
4029,5232,15
10213,5244,15
10211,5249,15
44660,5256,15
10218,5259,15
4027,5275,15
44669,5277,15
4026,5279,15
10215,5280,15
4030,5293,15
4025,5330,15
10212,5331,15
34442,5363,15
27557,5375,15
3809,5396,15
3810,5404,15
10121,5417,15
10122,5425,15
10222,5449,15
49439,5450,15
49444,5452,15
49431,5459,15
10220,5470,15
10347,5483,15
9940,5501,15
9789,5516,15
3890,5525,15
3890,5525,15
3889,5529,15
35704,5557,15
35701,5561,15
55168,5581,15
10353,5582,15
55177,5585,15
4122,5586,15
55156,5614,15
10358,5616,15
4121,5629,15
55141,5630,15
4120,5632,15
10357,5637,15
10359,5642,15
55173,5653,15
10355,5657,15
56777,5672,15
35889,5696,15
4137,5698,15
56771,5698,15
10384,5709,15
10385,5714,15
57014,5718,15
57021,5724,15
10383,5736,15
52324,5768,15
55858,5789,15
55867,5790,15
4141,5792,15
55870,5793,15
10388,5795,15
4140,5796,15
26067,5825,15
7276,5829,15
9843,5845,15
26033,5846,15
26079,5852,15
9836,5864,15
9832,5870,15
9839,5873,15
26036,5889,15
8575,5896,15
9851,5899,15
9851,5899,15
3817,5902,15
3820,5907,15
9849,5912,15
3816,5930,15
3818,5933,15
9850,5937,15
20298,5948,15
3775,5953,15
3775,5953,15
20297,5954,15
20299,5968,15
10051,5985,15
38218,5992,15
3949,5998,15
35815,6004,15
10053,6017,15
38212,6024,15
3947,6026,15
3195,6037,15
4050,6046,15
10193,6070,15
4134,6107,15
10372,6124,15
10369,6148,15
4133,6155,15
4130,6159,15
4135,6160,15
57333,6163,15
57321,6174,15
9890,6176,15
57311,6182,15
4129,6189,15
10379,6191,15
10377,6199,15
10373,6200,15
10375,6206,15
10411,6244,15
22507,6265,15
10018,6275,15
30440,6286,15
3921,6291,15
30458,6295,15
10015,6298,15
10009,6302,15
30462,6312,15
10012,6325,15
10008,6329,15
10011,6332,15
41328,6379,15
23874,6386,15
9994,6393,15
9990,6398,15
36326,6400,15
9989,6403,15
9991,6405,15
3916,6426,15
10003,6442,15
36310,6451,15
8097,6461,15
9993,6465,15
3917,6476,15
4251,6477,15
4251,6477,15
2243,6488,15
36298,6490,15
4062,6557,15
21604,6591,15
27914,6623,15
27533,6624,15
38780,6627,15
40868,6654,15
2607,6662,15
2607,6662,15
2607,6662,15
28638,6664,15
3828,6667,15
37389,6687,15
3827,6698,15
9864,6699,15
37237,6715,15
3826,6720,15
3844,6742,15
3833,6745,15
3830,6755,15
9867,6787,15
9855,6793,15
37372,6799,15
37305,6803,15
3834,6804,15
3836,6812,15
9858,6814,15
51876,6825,15
9866,6834,15
3839,6845,15
3842,6855,15
9863,6863,15
2108,6869,15
37229,6894,15
3832,6898,15
54456,6900,15
3841,6904,15
9856,6914,15
40532,6916,15
3461,6921,15
3837,6924,15
37241,6925,15
3840,6930,15
3895,6952,15
2645,6957,15
9952,6976,15
9982,6982,15
9980,6996,15
3901,7006,15
32770,7008,15
3086,7010,15
9966,7012,15
9949,7023,15
9978,7029,15
32780,7081,15
9968,7105,15
9950,7106,15
9961,7108,15
32737,7112,15
9973,7132,15
3911,7133,15
9959,7134,15
9979,7137,15
9965,7162,15
9985,7165,15
9983,7167,15
7424,7169,15
3912,7175,15
9987,7179,15
3907,7187,15
9953,7201,15
9395,7209,15
9958,7217,15
2674,7226,15
3909,7228,15
3510,7235,15
3902,7249,15
9955,7267,15
3898,7270,15
9957,7299,15
9969,7303,15
3908,7312,15
3910,7337,15
4238,7341,15
9974,7347,15
3894,7350,15
3900,7354,15
3903,7394,15
9954,7406,15
3906,7420,15
3899,7428,15
3913,7431,15
1729,7435,15
1729,7435,15
32761,7466,15
3768,7470,15
21694,7483,15
4113,7488,15
10344,7489,15
4114,7491,15
4112,7493,15
52551,7494,15
10346,7501,15
52562,7505,15
10390,7564,15
10394,7598,15
58929,7602,15
10392,7604,15
58952,7621,15
10389,7627,15
58925,7636,15
58940,7642,15
4116,7657,15
4110,7699,15
10337,7710,15
4111,7741,15
41698,7767,15
41692,7774,15
34015,7797,15
3847,7820,15
2579,7833,15
2579,7833,15
9884,7834,15
3857,7853,15
2129,7854,15
3859,7866,15
3861,7880,15
3855,7892,15
3466,7897,15
33923,7899,15
40544,7906,15
34008,7911,15
9879,7920,15
9885,7924,15
3854,7938,15
33899,7953,15
11033,7957,15
34054,7960,15
3865,7962,15
3465,7964,15
3846,7969,15
3849,7973,15
3848,7983,15
3860,7995,15
3850,8008,15
2583,8016,15
3862,8028,15
9877,8034,15
1855,8066,15
28429,8077,15
10447,8094,15
7855,8121,15
9823,8128,15
9820,8132,15
2514,8141,15
3802,8142,15
9821,8145,15
9818,8155,15
28422,8159,15
