字體編號,楷書字體編號,楷書字型
27.EAA1,2.F36E,瓪
27.74F7,0.74F7,瓷
27.74FB,0.74FB,瓻
27.5F13,0.5F13,弓
27.EAA2,2.E6A0,弴
27.5F2D,0.5F2D,弭
27.EAA3,2.E69E,𢏱
27.EAA4,2.E68C,弲
27.5F27,0.5F27,弧
27.5F28,0.5F28,弨
27.EEFE,0.EEFE,𢑆
27.5F44,0.5F44,彄
27.EAA6,2.E6F2,𢑈
27.5F35,0.5F35,張
27.5F4F,0.5F4F,彏
27.5F38,0.5F38,弸
27.5F4A,0.5F4A,彊
27.5F4E,0.5F4E,彎
27.5F15,0.5F15,引
27.EAA7,2.E650,弙
27.5F18,0.5F18,弘
27.EAA8,2.E6F1,㣆
27.5F1B,0.5F1B,弛
27.EAA9,2.E6BA,𢐋
27.5F22,0.5F22,弢
27.5F29,0.5F29,弩
27.5F40,0.5F40,彀
27.5F49,0.5F49,彉
27.5F43,0.5F43,彃
27.5F48,0.5F48,彈
27.EAAA,2.E657,𢎫
27.767C,0.767C,發
27.EAAB,2.E677,𢏗
27.F151,0.F151,弜
27.5F3C,0.5F3C,弼
27.EAAC,0.5F3C,弼
27.EAAD,2.E691,㢸
27.EAAE,2.E673,𢏇
27.5F26,0.5F26,弦
27.76ED,0.76ED,盭
27.7385,0.7385,玅
27.EAAF,1.E709,𤣨
27.7CFB,0.7CFB,系
27.EAB0,3.EE42,𣫦
27.F033,0.F033,𦃟
27.5B6B,0.5B6B,孫
27.7DBF,0.7DBF,綿
27.F089,0.F089,䌛
27.7CF8,0.7CF8,糸
27.EEEB,0.7CF8,糸
27.7E6D,0.7E6D,繭
27.EAB3,5.EA3D,絸
27.7E45,0.7E45,繅
27.7E79,0.7E79,繹
27.7DD2,0.7DD2,緒
27.7DEC,0.7DEC,緬
27.7D14,0.7D14,純
27.7D83,0.7D83,綃
27.EAB5,5.EACB,𦂄
27.EAB6,5.EA15,𥿪
27.EAB7,5.E996,𥾨
27.EAB8,5.E9D7,𥿄
27.7D53,0.7D53,絓
27.EAB9,5.EC01,纅
27.7E40,0.7E40,繀
27.7D93,0.7D93,經
27.7E54,0.7E54,織
27.EABA,5.E9F3,𥿮
27.7D1D,0.7D1D,紝
27.EABB,5.EA0C,䋕
27.7D9C,0.7D9C,綜
27.7DB9,0.7DB9,綹
27.7DEF,0.7DEF,緯
27.7DF7,0.7DF7,緷
27.7E62,0.7E62,繢
27.7D71,0.7D71,統
27.7D00,0.7D00,紀
27.7E48,0.7E48,繈
27.7E87,0.7E87,纇
27.7D3F,0.7D3F,紿
27.7D0D,0.7D0D,納
27.7D21,0.7D21,紡
27.7D55,0.7D55,絕
27.F4CF,0.7D55,絕
27.7E7C,0.7E7C,繼
27.7E8C,0.7E8C,續
27.8CE1,0.8CE1,賡
27.7E98,0.7E98,纘
27.7D39,0.7D39,紹
27.EABC,5.EA61,綤
27.EABD,5.EBD2,𦆀
27.EABE,5.EB08,䋼
27.EABF,5.EA41,𦀚
27.7E31,0.7E31,縱
27.7D13,0.7D13,紓
27.EAC0,5.EB9D,繎
27.7D06,0.7D06,紆
27.EAC1,5.EA6C,緈
27.7E96,0.7E96,纖
27.7D30,0.7D30,細
27.EAC2,5.EABA,緢
27.7E12,0.7E12,縒
27.7E59,0.7E59,繙
27.7E2E,0.7E2E,縮
27.7D0A,0.7D0A,紊
27.7D1A,0.7D1A,級
27.7E3D,0.7E3D,總
27.EAC3,5.EA80,䋰
27.7D04,0.7D04,約
27.7E5A,0.7E5A,繚
27.7E8F,0.7E8F,纏
27.7E5E,0.7E5E,繞
27.7D3E,0.7D3E,紾
27.7E6F,0.7E6F,繯
27.8FAE,0.8FAE,辮
27.7D50,0.7D50,結
27.7E0E,0.7E0E,縎
27.7DE0,0.7DE0,締
27.7E1B,0.7E1B,縛
27.7E43,0.7E43,繃
27.7D7F,0.7D7F,絿
27.7D45,0.7D45,絅
27.EAC4,5.EA10,𥿯
27.EAC5,5.EC2F,䌴
27.7D66,0.7D66,給
27.7D9D,0.7D9D,綝
27.7E2A,0.7E2A,縪
27.7D08,0.7D08,紈
27.7D42,0.7D42,終
27.F2D9,0.51AC,冬
27.EAC6,5.EB8F,䌖
27.7E52,0.7E52,繒
27.EAC7,5.EA56,𦀓
27.EAC8,5.EADB,緭
27.7D69,0.7D69,絩
27.7DBA,0.7DBA,綺
27.7E20,0.7E20,縠
27.7E33,0.7E33,縳
27.7E11,0.7E11,縑
27.7D88,0.7D88,綈
27.7DF4,0.7DF4,練
27.7E1E,0.7E1E,縞
27.EAC9,5.EC2B,䌳
27.7D2C,0.7D2C,紬
27.7DAE,0.7DAE,綮
27.7DBE,0.7DBE,綾
27.7E35,0.7E35,縵
27.7E61,0.7E61,繡
27.7D62,0.7D62,絢
27.7E6A,0.7E6A,繪
27.7DC0,0.7DC0,緀
27.EACA,5.EA24,䋛
27.7D79,0.7D79,絹
27.7DA0,0.7DA0,綠
27.7E39,0.7E39,縹
27.EACB,5.EAA7,䋭
27.7D51,0.7D51,絑
27.7E81,0.7E81,纁
27.7D40,0.7D40,絀
27.7D73,0.7D73,絳
27.7DB0,0.7DB0,綰
27.7E09,0.7E09,縉
27.7DAA,0.7DAA,綪
27.7DF9,0.7DF9,緹
27.8879,0.8879,衹
27.7E13,0.7E13,縓
27.7D2B,0.7D2B,紫
27.7D05,0.7D05,紅
27.EACC,5.EBF7,𦇎
27.7D3A,0.7D3A,紺
27.F064,0.F064,綥
27.7DA6,0.7DA6,綦
27.7E70,0.7E70,繰
27.7DC7,0.7DC7,緇
27.7E94,0.7E94,纔
27.EACD,5.EB43,𦃖
27.7D9F,0.7D9F,綟
27.7D11,0.7D11,紑
27.7DC2,0.7DC2,緂
27.7E7B,0.7E7B,繻
27.7E1F,0.7E1F,縟
27.7E9A,0.7E9A,纚
27.7D18,0.7D18,紘
27.EACE,5.E9E3,紭
27.7D1E,0.7D1E,紞
27.7E93,0.7E93,纓
27.7D3B,0.7D3B,紻
27.7DCC,0.7DCC,緌
27.7DC4,0.7DC4,緄
27.7D33,0.7D33,紳
27.7E5F,0.7E5F,繟
27.7DAC,0.7DAC,綬
27.7D44,0.7D44,組
27.7DFA,0.7DFA,緺
27.7E0C,0.7E0C,縌
27.7E82,0.7E82,纂
27.7D10,0.7D10,紐
27.7DB8,0.7DB8,綸
27.7D8E,0.7D8E,綎
27.EACF,5.E9F8,絙
27.7E50,0.7E50,繐
27.EAD0,5.EB22,𦃙
27.7D1F,0.7D1F,紟
27.EAD1,5.EA92,䋮
27.7DE3,0.7DE3,緣
27.7E80,0.7E80,纀
27.EAD2,5.E9FD,絝
27.7E51,0.7E51,繑
27.EAD3,5.EAE6,緥
27.7E5C,0.7E5C,繜
27.EAD4,5.E9E9,紴
27.7D5B,0.7D5B,絛
27.EAD5,5.E9C3,䋐
27.EAD6,5.EA95,緃
27.7D03,0.7D03,紃
27.7DDF,0.7DDF,緟
27.7E95,0.7E95,纕
27.7E97,0.7E97,纗
27.7DB1,0.7DB1,綱
27.EAD7,2.EC04,㭃
27.7E1C,0.7E1C,縜
27.7D85,0.7D85,綅
27.7E37,0.7E37,縷
27.EAD8,5.EA7A,綫
27.7DDA,0.7DDA,線
27.EAD9,5.E9DD,䋉
27.7E2B,0.7E2B,縫
27.7DC1,0.7DC1,緁
27.EADA,5.EB77,䌌
27.7D29,0.7D29,紩
27.7DDB,0.7DDB,緛
27.EADB,5.E9C5,䋎
27.7E55,0.7E55,繕
27.EADC,5.EA09,絬
27.7E8D,0.7E8D,纍
27.7E2D,0.7E2D,縭
27.7DF1,0.7DF1,緱
27.7E44,0.7E44,繄
27.7E3F,0.7E3F,縿
27.5FBD,0.5FBD,徽
27.EADD,5.EA30,䋢
27.7D09,0.7D09,紉
27.7E69,0.7E69,繩
27.EADE,5.EA91,䋫
27.7E08,0.7E08,縈
27.7D47,0.7D47,絇
27.7E0B,0.7E0B,縋
27.7D6D,0.7D6D,絭
27.7DD8,0.7DD8,緘
27.7E22,0.7E22,縢
27.7DE8,0.7DE8,編
27.7DAD,0.7DAD,維
27.EADF,5.EA0A,絥
27.832F,0.832F,茯
27.EAE0,6.EFAF,鞴
27.EAE1,5.E9B8,䋊
27.EAE2,5.EA39,綊
27.7E41,0.7E41,繁
27.EAE3,5.E9EE,𥿋
27.EAE4,5.EBB2,繮
27.7D1B,0.7D1B,紛
27.7D02,0.7D02,紂
27.7DE7,0.7DE7,緧
27.7D46,0.7D46,絆
27.EAE5,5.EB94,𦄼
27.7D16,0.7D16,紖
27.7E3C,0.7E3C,縼
27.7E3B,0.7E3B,縻
27.EAE6,5.EA1C,𥿫
27.7D32,0.7D32,紲
27.EAE7,5.EABB,緤
27.EAE8,5.EB8C,𦄿
27.7DEA,0.7DEA,緪
27.7E58,0.7E58,繘
27.EAE9,5.EC2A,𦇹
27.EAEA,5.EC3B,𦈇
27.7D86,0.7D86,綆
27.EAEB,5.E9FB,絠
27.7E73,0.7E73,繳
27.7E74,0.7E74,繴
27.EAEC,5.EA9C,緍
27.7D6E,0.7D6E,絮
27.7D61,0.7D61,絡
27.7E8A,0.7E8A,纊
27.7D56,0.7D56,絖
27.7D19,0.7D19,紙
27.EAED,5.EAA2,䋨
27.EAEE,5.E9E7,䋈
27.7E6B,0.7E6B,繫
27.EAEF,5.EB31,𦃇
27.7DDD,0.7DDD,緝
27.7D58,0.7D58,絘
27.7E3E,0.7E3E,績
27.7E91,0.7E91,纑
27.7D28,0.7D28,紨
27.EAF0,5.EB4C,𦄑
27.7D7A,0.7D7A,絺
27.7D8C,0.7D8C,綌
27.EAF1,1.F58E,𢂲
27.7E10,0.7E10,縐
27.7D5F,0.7D5F,絟
27.7D35,0.7D35,紵
27.EAF2,5.EAB7,𦂂
27.7DE6,0.7DE6,緦
27.EAF3,2.EA21,𢆿
27.7DC6,0.7DC6,緆
27.EAF4,7.E9AB,𪎥
27.7DF0,0.7DF0,緰
27.7E17,0.7E17,縗
27.7D70,0.7D70,絰
27.7DF6,0.7DF6,緶
27.EAF5,5.E9AC,䋀
27.EAF6,5.EAB6,䋽
27.7DC9,0.7DC9,緉
27.7D5C,0.7D5C,絜
27.7E46,0.7E46,繆
27.7DA2,0.7DA2,綢
27.7E15,0.7E15,縕
27.7D3C,0.7D3C,紼
27.7D63,0.7D63,絣
27.7D15,0.7D15,紕
27.EAF7,5.EC1B,𦇧
27.7E0A,0.7E0A,縊
27.7D8F,0.7D8F,綏
27.5F5D,0.5F5D,彝
27.EAF8,0.5F5D,彝
27.EAF9,0.5F5D,彝
27.7DFB,0.7DFB,緻
27.7DD7,0.7DD7,緗
27.7DCB,0.7DCB,緋
27.7DC5,0.7DC5,緅
27.7E56,0.7E56,繖
27.7D80,0.7D80,綀
27.7E21,0.7E21,縡
27.7E7E,0.7E7E,繾
27.7DA3,0.7DA3,綣
27.7D20,0.7D20,素
27.EAFA,5.EBC4,𦅽
27.EAFB,5.EA2E,䋤
27.EAFC,5.EBF1,𦆾
27.EAFD,0.7DBD,綽
27.7DBD,0.7DBD,綽
27.EAFE,0.7DE9,緩
27.7DE9,0.7DE9,緩
27.7D72,0.7D72,絲
27.8F61,0.8F61,轡
27.F550,0.F550,𢇇
27.7387,0.7387,率
27.866B,0.866B,虫
27.876E,0.876E,蝮
27.87A3,0.87A3,螣
27.86BA,0.86BA,蚺
27.87BC,0.87BC,螼
27.87BE,0.87BE,螾
27.8693,0.8693,蚓
27.8789,0.8789,螉
27.EAFF,4.EFE2,䗥
27.8801,0.8801,蠁
27.EB00,4.EE92,䖮
27.86C1,0.86C1,蛁
27.EB01,4.F03F,𧑎
27.86F9,0.86F9,蛹
27.879D,0.879D,螝
27.EB02,4.EE7F,蛕
27.87EF,0.87EF,蟯
27.96D6,0.96D6,雖
27.867A,0.867A,虺
27.8725,0.8725,蜥
27.8758,0.8758,蝘
27.EB03,0.8758,蝘
27.8713,0.8713,蜓
27.8696,0.8696,蚖
27.8838,0.8838,蠸
27.879F,0.879F,螟
27.87D8,0.87D8,蟘
27.87E3,0.87E3,蟣
27.86ED,0.86ED,蛭
27.875A,0.875A,蝚
27.86E3,0.86E3,蛣
27.EB04,4.EE6C,䖦
27.87EB,0.87EB,蟫
27.86F5,0.86F5,蛵
27.872D,0.872D,蜭
27.87DC,0.87DC,蟜
27.86D3,0.86D3,蛓
27.86D9,4.EE7A,䖯
27.8694,0.8694,蚔
27.8806,0.8806,蠆
27.EB05,0.8806,蠆
27.8764,0.8764,蝤
27.8810,0.8810,蠐
27.874E,0.874E,蝎
27.5F37,0.5F37,強
27.EB06,4.F120,𧖑
27.869A,0.869A,蚚
27.8700,0.8700,蜀
27.8832,0.8832,蠲
27.EB07,4.EF97,螕
27.8816,0.8816,蠖
27.875D,0.875D,蝝
27.87BB,0.87BB,螻
27.86C4,0.86C4,蛄
27.882A,0.882A,蠪
27.86FE,0.86FE,蛾
27.8798,0.8798,螘
27.86B3,0.86B3,蚳
27.EB08,0.86B3,蚳
27.EB09,5.F08D,𨑉
27.881C,0.881C,蠜
27.EB0A,4.EF50,𧍓
27.8752,0.8752,蝒
27.87F7,0.87F7,蟷
27.8830,0.8830,蠰
27.870B,0.870B,蜋
27.86F8,0.86F8,蛸
27.86E2,0.86E2,蛢
27.EB0B,4.F040,𧑐
27.87E5,0.87E5,蟥
27.EB0C,4.EF5F,䗐
27.86C5,0.86C5,蛅
27.8706,0.8706,蜆
27.8730,0.8730,蜰
27.EB0D,4.EF56,𧍕
27.EB0E,4.F050,𧒘
27.873E,0.873E,蜾
27.8803,0.8803,蠃
27.EB0F,4.F0D7,𧕅
27.86FA,0.86FA,蛺
27.8728,0.8728,蜨
27.86A9,0.86A9,蚩
27.EB10,4.EF9C,螌
27.8765,0.8765,蝥
27.87E0,0.87E0,蟠
27.EB11,4.EE3F,𧉅
27.8719,0.8719,蜙
27.86A3,0.86A3,蚣
27.8751,0.8751,蝑
27.87C5,0.87C5,蟅
27.8757,0.8757,蝗
27.8729,0.8729,蜩
27.EB12,4.EE97,𧊓
27.87EC,0.87EC,蟬
27.873A,0.873A,蜺
27.8787,0.8787,螇
27.8697,0.8697,蚗
27.EB13,4.EE22,𧉄
27.86DA,0.86DA,蛚
27.873B,0.873B,蜻
27.86C9,0.86C9,蛉
27.8813,0.8813,蠓
27.EB14,4.EF8A,𧎾
27.EB15,4.EEB5,蜹
27.EB16,4.F06E,蟰
27.EB17,4.EF3B,𧍖
27.86F6,0.86F6,蛶
27.8721,0.8721,蜡
27.8761,0.8761,蝡
27.8691,0.8691,蚑
27.8809,0.8809,蠉
27.F099,0.F099,𧈪
27.87B8,0.87B8,螸
27.EB18,4.EFB4,𧎥
27.86FB,0.86FB,蛻
27.EB19,4.EE7D,𧊝
27.87AB,0.87AB,螫
27.8741,0.8741,蝁
27.86D8,0.86D8,蛘
27.EB1A,6.F4E9,𧐂
27.86DF,0.86DF,蛟
27.87AD,0.87AD,螭
27.866F,0.866F,虯
27.8726,0.8726,蜦
27.8727,0.8727,蜧
27.EB1B,4.EFAF,螊
27.8703,0.8703,蜃
27.86E4,0.86E4,蛤
27.87B7,0.87B7,螷
27.8778,0.8778,蝸
27.868C,0.868C,蚌
27.EB1C,4.F048,蠇
27.8753,0.8753,蝓
27.870E,0.870E,蜎
27.87FA,0.87FA,蟺
27.EB1D,4.EF48,𧍘
27.87C9,0.87C9,蟉
27.87C4,0.87C4,蟄
27.86A8,0.86A8,蚨
27.EB1E,4.EF11,䗇
27.8766,0.8766,蝦
27.87C6,0.87C6,蟆
27.8835,0.8835,蠵
27.EB1F,7.EFCA,𧓬
27.87B9,0.87B9,螹
27.87F9,0.87F9,蟹
27.EB20,7.E94C,䲒
27.86EB,0.86EB,蛫
27.872E,0.872E,蜮
27.87C8,0.87C8,蟈
27.EB21,4.EEA6,𧊜
27.EB22,4.EE8F,蛧
27.EB23,4.EEEA,蜽
27.876F,0.876F,蝯
27.8817,0.8817,蠗
27.873C,0.873C,蜼
27.86BC,0.86BC,蚼
27.86E9,0.86E9,蛩
27.87E8,0.87E8,蟨
27.8759,0.8759,蝙
27.8760,0.8760,蝠
27.883B,0.883B,蠻
27.95A9,0.95A9,閩
27.8679,0.8679,虹
27.EB25,4.EF25,𧍺
27.87AE,0.87AE,螮
27.8740,0.8740,蝀
27.8825,0.8825,蠥
27.8711,0.8711,蜑
27.87EA,0.87EA,蟪
27.881B,0.881B,蠛
27.8674,0.8674,虴
27.8722,0.8722,蜢
27.87CB,0.87CB,蟋
27.87B3,0.87B3,螳
27.F0FD,0.F0FD,䖵
27.8836,0.8836,蠶
27.EB26,4.F05F,𧒎
27.EB27,4.EECA,䖸
27.F0F1,0.86A4,蚤
27.86A4,0.86A4,蚤
27.8768,0.8768,蝨
27.87BD,0.87BD,螽
27.EB28,4.F02C,𧑄
27.EB29,4.F118,𧖉
27.883D,0.883D,蠽
27.883F,0.883F,蠿
27.87CA,0.87CA,蟊
27.EB2A,4.F0FA,𧕝
27.EB2B,4.F0D5,𧕐
27.EB2C,4.F10E,𧕱
27.EB2D,0.8731,蜱
27.8731,0.8731,蜱
27.EB2E,4.F0C9,蠭
27.EC09,4.F066,𧒒
27.EB2F,4.F10D,𧖅
27.871C,0.871C,蜜
27.87B6,0.87B6,螶
27.EB30,4.EFFC,蟁
27.EB31,4.F0B2,𧓹
27.868A,0.868A,蚊
27.EB32,4.EF5E,蝱
27.8839,0.8839,蠹
27.EB33,4.EF7C,螙
27.8821,0.8821,蠡
27.EB34,0.8821,蠡
27.EB35,0.86F7,蛷
27.86F7,0.86F7,蛷
27.EB36,4.F121,𧖚
27.8709,0.8709,蜉
27.EB37,4.F0F3,𧕲
27.8822,0.8822,蠢
27.EB38,2.F303,𢧭
27.87F2,0.87F2,蟲
27.EDFA,0.EDFA,𧔨
27.86D1,0.86D1,蛑
27.EB39,4.F11C,𧖕
27.868D,0.868D,蚍
27.EB3A,4.F119,𧖔
27.EB3B,0.871A,蜚
27.871A,0.871A,蜚
27.8831,0.8831,蠱
27.98A8,0.98A8,風
27.EB3C,0.98A8,風
27.EB3D,6.F662,𩘁
27.EB3E,6.F60E,𩖶
27.98C6,0.98C6,飆
27.98AE,0.98AE,颮
27.98C4,0.98C4,飄
27.98AF,0.98AF,颯
27.98C2,0.98C2,飂
27.EB3F,6.F660,䬍
27.EB40,6.F673,䬑
27.EB41,6.F603,䫻
27.98BA,0.98BA,颺
27.EB42,6.F63F,䬆
27.98B2,0.98B2,颲
27.98B8,0.98B8,颸
27.98BC,0.98BC,颼
27.98AD,0.98AD,颭
27.5B83,0.5B83,它
27.86C7,0.86C7,蛇
27.9F9C,0.9F9C,龜
27.F14D,0.9F9C,龜
27.EB43,7.ED37,𪚪
27.EB44,7.ED39,𪚮
27.9EFD,0.9EFD,黽
27.F29D,0.9EFD,黽
27.EBEF,0.EBEF,鼈
27.9EFF,0.9EFF,黿
27.EB46,7.EB67,鼃
27.9F00,0.9F00,鼀
27.EB47,7.EB79,𪓰
27.EB48,7.EB87,𪓿
27.9F09,0.9F09,鼉
27.EB49,7.EB7D,𪓷
27.EB4A,7.EB62,䵶
27.8805,0.8805,蠅
27.EB4B,7.EB7F,䵹
27.8718,0.8718,蜘
27.EB4C,0.EB9F,鼄
27.86DB,0.86DB,蛛
27.EB4D,7.EB5D,鼂
27.EB4E,7.EB6F,𪓨
27.9F07,0.9F07,鼇
27.5375,0.5375,卵
27.6BC8,0.6BC8,毈
27.4E8C,0.4E8C,二
27.F03C,0.F03C,弍
27.4E9F,0.4E9F,亟
27.6046,0.6046,恆
27.EB4F,0.4E99,亙
27.F603,0.F603,亘
27.7AFA,0.7AFA,竺
27.51E1,0.51E1,凡
27.571F,0.571F,土
27.5730,0.5730,地
27.58AC,0.58AC,墬
27.5764,0.5764,坤
27.5793,0.5793,垓
27.58BA,0.58BA,墺
27.EB50,1.EC4D,𡋸
27.5823,0.5823,堣
27.5776,0.5776,坶
27.5761,0.5761,坡
27.576A,0.576A,坪
27.5747,0.5747,均
27.58E4,0.58E4,壤
27.5859,0.5859,塙
27.58BD,0.58BD,墽
27.58DA,0.58DA,壚
27.EB51,1.ED0B,㙚
27.57F4,0.57F4,埴
27.5774,0.5774,坴
27.EB52,1.ECD2,𡍦
27.58A3,0.58A3,墣
27.EB53,1.EB64,圤
27.F679,0.F679,凷
27.584A,0.584A,塊
27.581B,0.581B,堛
27.EB54,1.ECC5,堫
27.584D,0.584D,塍
27.EB55,1.EBC6,坺
27.EB56,1.EBA5,坄
27.57FA,0.57FA,基
27.57A3,0.57A3,垣
27.EB57,0.57A3,垣
27.572A,0.572A,圪
27.5835,0.5835,堵
27.EB58,0.5835,堵
27.58C1,0.58C1,壁
27.EB59,1.ED64,㙩
27.5828,0.5828,堨
27.57D2,0.57D2,埒
27.582A,0.582A,堪
27.5800,0.5800,堀
27.5802,0.5802,堂
27.EB5A,0.5802,堂
27.F03B,0.F03B,㙶
27.579B,0.579B,垛
27.576B,0.576B,坫
27.EB5C,1.EC3D,垷
27.5890,0.5890,墐
27.5848,0.5848,塈
27.580A,0.580A,堊
27.5880,0.5880,墀
27.58BC,0.58BC,墼
27.EB5D,1.EBF1,𡊄
27.57FD,0.57FD,埽
27.5728,0.5728,在
27.F048,0.5750,坐
27.5750,0.5750,坐
27.5741,0.5741,坁
27.586B,0.586B,填
27.5766,0.5766,坦
27.5752,0.5752,坒
27.5824,0.5824,堤
27.58CE,0.58CE,壎
28.F496,0.F496,𡉚
27.EB5F,1.EB96,𡉘
27.EB60,1.EDBD,壐
27.74BD,0.74BD,璽
27.58A8,0.58A8,墨
27.57B8,0.57B8,垸
27.578B,0.578B,型
27.57FB,0.57FB,埻
27.5852,0.5852,塒
27.57CE,0.57CE,城
27.EB61,0.57CE,城
27.5889,0.5889,墉
27.EB62,1.ED8C,𡑢
27.574E,0.574E,坎
27.588A,0.588A,墊
27.577B,0.577B,坻
27.EB63,2.F7BE,𣲋
27.EB64,3.E14F,𣹡
27.EB65,1.EDC5,㙷
27.EB66,1.EC19,垎
27.EB67,1.EC20,垐
27.5832,0.5832,堲
27.589E,0.589E,增
27.57E4,0.57E4,埤
27.EB68,1.EBD7,坿
27.585E,0.585E,塞
27.5723,0.5723,圣
27.EB69,1.EC10,垍
27.57F1,0.57F1,埱
27.57F5,0.57F5,埵
27.57D0,0.57D0,埐
27.EB6A,1.EC65,埾
27.58D4,0.58D4,壔
27.57F9,0.57F9,培
27.57E9,0.57E9,埩
27.5887,0.5887,墇
27.EB6B,1.ECAC,𡍫
27.57A0,0.57A0,垠
27.573B,0.573B,圻
27.58A0,0.58A0,墠
27.EB6C,1.EC1B,垑
27.58D8,0.58D8,壘
27.579D,0.579D,垝
27.EB6D,6.E901,陒
27.572E,0.572E,圮
27.EB6E,5.F03A,䤏
27.5794,0.5794,垔
27.EB6F,0.5794,垔
27.5879,0.5879,塹
27.57C2,0.57C2,埂
27.58D9,0.58D9,壙
27.584F,0.584F,塏
27.6BC0,0.6BC0,毀
27.EB70,0.6BC0,毀
27.58D3,0.58D3,壓
27.58DE,0.58DE,壞
27.EB71,1.ECF5,𡎯
27.EB72,2.F5BA,𣀤
27.5777,0.5777,坷
27.EB73,1.ED2C,㙤
27.EB74,6.E9A4,𨻲
27.577C,0.577C,坼
27.5771,0.5771,坱
27.587A,0.587A,塺
27.587F,0.587F,塿
27.574B,0.574B,坋
27.EEE7,0.EEE7,𡌦
27.57C3,0.57C3,埃
27.EB76,1.ED29,㙠
27.57BD,0.57BD,垽
27.57A2,0.57A2,垢
27.EB77,1.ED56,㙪
27.574F,0.574F,坏
27.57A4,0.57A4,垤
27.EB78,1.EBCB,坥
27.EB79,1.EC41,埍
27.EB7A,5.F1EE,𧷎
27.761E,0.761E,瘞
27.580B,0.580B,堋
27.5797,0.5797,垗
27.584B,0.584B,塋
27.5893,0.5893,墓
27.58B3,0.58B3,墳
27.58DF,0.58DF,壟
27.58C7,0.58C7,壇
27.5834,0.5834,場
27.572D,0.572D,圭
27.73EA,0.73EA,珪
27.572F,0.572F,圯
27.5782,0.5782,垂
27.EB7B,1.EDB2,𡒈
27.5857,0.5857,塗
27.5853,0.5853,塓
27.57CF,0.57CF,埏
27.57F8,0.57F8,埸
27.5883,0.5883,境
27.587E,0.587E,塾
27.58BE,0.58BE,墾
27.5858,0.5858,塘
27.5773,0.5773,坳
27.58D2,0.58D2,壒
27.589C,0.589C,墜
27.5854,0.5854,塔
27.574A,0.574A,坊
27.579A,0.579A,垚
27.582F,0.582F,堯
27.EB7C,0.582F,堯
27.5807,0.5807,堇
27.EB7D,0.5807,堇
27.EB7E,0.5807,堇
27.8271,0.8271,艱
27.EB7F,0.8271,艱
27.91CC,0.91CC,里
27.91D0,0.91D0,釐
27.91CE,0.91CE,野
27.EB81,1.ED5D,𡐨
27.7530,0.7530,田
27.753A,0.753A,町
27.EB82,4.E2E0,𤲬
27.7587,0.7587,疇
27.F385,0.F385,𢏚
27.EB83,4.E304,疁
27.756C,0.756C,畬
27.EB84,4.E2ED,㽥
27.7578,0.7578,畸
27.EB85,4.E2F7,㽨
27.EB86,4.E2B9,畮
27.755D,0.755D,畝
27.7538,0.7538,甸
27.757F,0.757F,畿
27.7566,0.7566,畦
27.7579,0.7579,畹
27.7554,0.7554,畔
27.754C,0.754C,界
27.EB87,4.E281,㽘
27.7577,0.7577,畷
27.755B,0.755B,畛
27.7564,0.7564,畤
27.7565,0.7565,略
27.7576,0.7576,當
27.756F,0.756F,畯
27.753F,0.753F,甿
27.7584,0.7584,疄
27.7559,0.7559,留
27.755C,0.755C,畜
27.EB88,0.755C,畜
27.EB89,4.E310,疃
27.F0E6,0.F0E6,畼
27.F03D,0.F03D,畕
27.F65C,0.F65C,畺
27.7586,0.7586,疆
27.9EC3,0.9EC3,黃
27.EB8B,0.9EC3,黃
27.EB8C,7.E2F4,䵌
27.EB8D,7.E304,䵎
27.EB8E,7.E2EA,䵋
27.EB8F,7.E2E6,黇
27.F0E8,0.F0E8,黊
27.7537,0.7537,男
27.8205,0.8205,舅
27.7525,0.7525,甥
27.529B,0.529B,力
27.52F3,0.52F3,勳
27.52DB,0.52DB,勛
27.529F,0.529F,功
27.52A9,0.52A9,助
27.EB90,1.EA5D,𠣊
27.EE39,0.EE39,勑
27.52BC,0.52BC,劼
27.52D9,0.52D9,務
27.EB92,1.EA2A,勥
27.EB93,1.EA57,𠣃
27.52F1,0.52F1,勱
27.EB94,1.EA30,𠢤
27.52CD,0.52CD,勍
27.52C1,0.52C1,勁
27.52C9,0.52C9,勉
27.52AD,0.52AD,劭
27.52D6,0.52D6,勖
27.52F8,0.52F8,勸
27.52DD,0.52DD,勝
27.EB95,1.EA4D,勶
27.EB96,1.EA2C,勠
27.EB97,1.EA39,勨
27.52D5,0.52D5,動
27.EB98,6.E008,𨔝
27.EB99,1.EA4B,㔣
27.52A3,0.52A3,劣
27.52DE,0.52DE,勞
27.EB9A,0.52DE,勞
27.EB9B,1.EA42,勮
27.52C0,0.52C0,勀
27.52E9,0.52E9,勩
27.52E6,0.52E6,勦
27.F5AC,0.F5AC,劵
27.52E4,0.52E4,勤
27.52A0,0.52A0,加
27.EB9D,1.EA1F,𠢕
27.52C7,0.52C7,勇
27.EB9E,2.F2CC,𢦨
27.607F,0.607F,恿
27.52C3,0.52C3,勃
27.EB9F,1.EA23,勡
27.52AB,0.52AB,劫
27.98ED,0.98ED,飭
27.52BE,0.52BE,劾
27.52DF,0.52DF,募
27.52AC,0.52AC,劬
27.52E2,0.52E2,勢
27.52D8,0.52D8,勘
27.8FA6,0.8FA6,辦
27.52A6,0.52A6,劦
27.EBA0,3.F233,恊
27.52F0,0.52F0,勰
27.5354,0.5354,協
27.EBA1,2.F5D4,旪
27.91D1,0.91D1,金
